LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,Day_of_week,Month,DA_LMP_PGE_NP15
32007,14410,14519,2802,8.38,8.36,0,9,93.89
30044,13501,13637,2638,8.38,8.36,0,9,81.98
27654,12427,12497,2470,8.38,8.36,0,9,74.3
25674,11566,11542,2312,8.38,8.36,0,9,69.5
24278,10997,10884,2153,8.42,9.99,0,9,65.53
23402,10669,10394,2091,8.42,9.99,0,9,61.87
22817,10346,10079,2143,8.42,9.99,0,9,58.94
22431,10203,9943,2036,8.42,9.99,0,9,58.87
22658,10377,10058,1972,8.42,9.99,0,9,61.79
23799,10919,10538,2088,8.42,9.99,0,9,65.85
25428,11804,11149,2218,8.42,9.99,0,9,74.44
26218,12203,11486,2272,8.42,9.99,0,9,68.16
26957,12188,12220,2290,8.42,9.99,0,9,54.76
27780,12210,12976,2336,8.42,9.99,0,9,48.02
28621,12120,13769,2474,8.42,9.99,0,9,49.05
29883,12202,14841,2574,8.42,9.99,0,9,55.07
31792,12667,16089,2763,8.42,9.99,0,9,64.72
34073,13404,17404,2984,8.42,9.99,0,9,73.51
36487,14390,18555,3254,8.42,9.99,0,9,79.43
38928,15537,19598,3500,8.42,9.99,0,9,83.16
40332,16416,19977,3643,8.42,9.99,0,9,93.01
40528,16893,19644,3695,8.42,9.99,0,9,124.18
39423,16815,18692,3624,8.42,9.99,0,9,179.68
38055,16383,17875,3512,8.42,9.99,0,9,133.4
35922,15546,16779,3321,8.42,9.99,0,9,103.05
33342,14485,15507,3083,8.42,9.99,0,9,92.17
30436,13310,14070,2794,8.42,9.99,0,9,76.03
27972,12288,12875,2551,8.42,9.99,0,9,71.02
26054,11545,11872,2382,8.16,8.68,0,9,63.15
24702,11009,11194,2246,8.16,8.68,0,9,60.42
23820,10699,10722,2147,8.16,8.68,0,9,58.76
23461,10600,10505,2106,8.16,8.68,0,9,57.37
23745,10764,10606,2123,8.16,8.68,0,9,58.92
24817,11240,11096,2227,8.16,8.68,0,9,63.94
26358,12002,11733,2365,8.16,8.68,0,9,69.31
27370,12436,12240,2436,8.16,8.68,0,9,61.34
28364,12381,13198,2525,8.16,8.68,0,9,47.98
29320,12308,14077,2674,8.16,8.68,0,9,48.39
30275,12312,15036,2663,8.16,8.68,0,9,49.71
31795,12567,16287,2670,8.16,8.68,0,9,53.55
34014,13128,17614,2993,8.16,8.68,0,9,59.85
36190,13850,18728,3324,8.16,8.68,0,9,65.99
38157,14619,19664,3580,8.16,8.68,0,9,68.2
39555,15413,20149,3694,8.16,8.68,0,9,73.99
39958,16202,19771,3684,8.16,8.68,0,9,74.38
39736,16656,19119,3662,8.16,8.68,0,9,90.93
38549,16538,18162,3554,8.16,8.68,0,9,133.22
37212,15984,17492,3449,8.16,8.68,0,9,98
35161,15141,16465,3275,8.16,8.68,0,9,82.49
32824,14178,15305,3069,8.16,8.68,0,9,73.61
30107,12981,14004,2858,8.16,8.68,0,9,67.6
27590,11928,12803,2601,8.16,8.68,0,9,63.97
25667,11236,11785,2391,7.95,7.55,0,9,59.85
24346,10740,11080,2271,7.95,7.55,0,9,57
23553,10464,10607,2228,7.95,7.55,0,9,54.14
23281,10386,10384,2257,7.95,7.55,0,9,53.68
23428,10523,10509,2142,7.95,7.55,0,9,54.54
24521,11070,10947,2247,7.95,7.55,0,9,57.66
26017,11860,11505,2391,7.95,7.55,0,9,66.99
26930,12257,11929,2483,7.95,7.55,0,9,61.11
27745,12172,12764,2546,7.95,7.55,0,9,53.27
28193,11914,13513,2500,7.95,7.55,0,9,57.29
28675,11853,14066,2485,7.95,7.55,0,9,51.07
29507,11964,14753,2512,7.95,7.55,0,9,54.88
30967,12482,15633,2568,7.95,7.55,0,9,60.9
32737,13280,16475,2691,7.95,7.55,0,9,68.25
34212,14203,16848,2864,7.95,7.55,0,9,72.57
35361,15190,16790,3080,7.95,7.55,0,9,89.77
35983,16032,16343,3305,7.95,7.55,0,9,84.8
35835,16501,15691,3342,7.95,7.55,0,9,98.68
35081,16419,15195,3172,7.95,7.55,0,9,126
34202,15937,14884,3093,7.95,7.55,0,9,95.16
32570,15136,14207,2946,7.95,7.55,0,9,81.59
30620,14147,13428,2771,7.95,7.55,0,9,73.66
28274,13075,12388,2543,7.95,7.55,0,9,67.1
26201,12110,11498,2329,7.95,7.55,0,9,61.6
24635,11409,10754,2211,7.94,7.38,0,9,58.68
23549,10890,10293,2108,7.94,7.38,0,9,55.38
22833,10601,9944,2032,7.94,7.38,0,9,52.87
22572,10465,9848,2004,7.94,7.38,0,9,52.53
22855,10586,9977,2037,7.94,7.38,0,9,54.46
24041,11149,10488,2145,7.94,7.38,0,9,60.32
25662,11981,11116,2304,7.94,7.38,0,9,64.51
26626,12491,11488,2386,7.94,7.38,0,9,61.15
27051,12556,11871,2362,7.94,7.38,0,9,51.09
27234,12453,12168,2351,7.94,7.38,0,9,50.9
27860,12374,12686,2535,7.94,7.38,0,9,54.04
28427,12543,13334,2282,7.94,7.38,0,9,53.2
29610,13026,13993,2324,7.94,7.38,0,9,60.07
31144,13714,14615,2547,7.94,7.38,0,9,63.23
32551,14392,15103,2782,7.94,7.38,0,9,63.75
33242,15100,15025,2838,7.94,7.38,0,9,67.35
33349,15629,14744,2691,7.94,7.38,0,9,71.87
33118,15836,14378,2604,7.94,7.38,0,9,83.29
32564,15531,14079,2658,7.94,7.38,0,9,109.01
31915,15048,13921,2660,7.94,7.38,0,9,82.98
30616,14326,13410,2604,7.94,7.38,0,9,76.08
29115,13516,12831,2503,7.94,7.38,0,9,70.38
27204,12535,12076,2343,7.94,7.38,0,9,65.45
25370,11679,11244,2200,7.94,7.38,0,9,62.76
24015,11061,10593,2109,7.8,7.21,1,9,60.27
22950,10536,10095,2065,7.8,7.21,1,9,57.62
22288,10190,9749,2097,7.8,7.21,1,9,59.09
21837,10005,9564,2023,7.8,7.21,1,9,57.51
21781,10048,9538,1945,7.8,7.21,1,9,56.97
22282,10361,9703,1962,7.8,7.21,1,9,59.22
22862,10680,9912,2014,7.8,7.21,1,9,60.59
23192,10860,10012,2064,7.8,7.21,1,9,56.33
23718,10919,10434,2109,7.8,7.21,1,9,48.94
23918,10780,10844,2041,7.8,7.21,1,9,44.66
23967,10537,11218,1948,7.8,7.21,1,9,39.71
24220,10429,11642,1880,7.8,7.21,1,9,43.72
24954,10630,12139,1911,7.8,7.21,1,9,48.08
26062,11072,12720,1985,7.8,7.21,1,9,54.85
27413,11731,13331,2057,7.8,7.21,1,9,54.51
28510,12412,13577,2223,7.8,7.21,1,9,60.15
29408,13097,13615,2397,7.8,7.21,1,9,60.87
29867,13545,13508,2516,7.8,7.21,1,9,68.55
29800,13604,13307,2597,7.8,7.21,1,9,84.33
29338,13375,13041,2636,7.8,7.21,1,9,71.19
28166,12847,12487,2555,7.8,7.21,1,9,67.25
26949,12265,11943,2467,7.8,7.21,1,9,62.4
25445,11553,11275,2347,7.8,7.21,1,9,62.14
23906,10856,10564,2220,7.8,7.21,1,9,58.78
22767,10353,10018,2132,7.8,7.21,1,9,54.76
21860,9956,9630,2012,7.8,7.21,1,9,53.96
21155,9652,9291,1953,7.8,7.21,1,9,54.76
20702,9478,9083,1888,7.8,7.21,1,9,54.13
20601,9449,9036,1873,7.8,7.21,1,9,55.21
20928,9639,9110,1935,7.8,7.21,1,9,57.03
21283,9857,9220,1960,7.8,7.21,1,9,58.81
21529,9899,9355,2035,7.8,7.21,1,9,52.53
22127,9944,9819,2125,7.8,7.21,1,9,47.25
22502,10040,10055,2164,7.8,7.21,1,9,50.44
22725,10013,10216,2246,7.8,7.21,1,9,52.33
22405,9717,10184,2247,7.8,7.21,1,9,49.05
22182,9417,10227,2272,7.8,7.21,1,9,39.21
22370,9420,10401,2269,7.8,7.21,1,9,47
23237,9844,10880,2227,7.8,7.21,1,9,47.48
24440,10629,11358,2160,7.8,7.21,1,9,51.62
25673,11457,11642,2279,7.8,7.21,1,9,51.46
26830,12216,11915,2398,7.8,7.21,1,9,63.78
27450,12611,12054,2490,7.8,7.21,1,9,74.16
27606,12687,12116,2515,7.8,7.21,1,9,72.01
26740,12286,11734,2440,7.8,7.21,1,9,67.3
25604,11744,11256,2332,7.8,7.21,1,9,64.26
24043,10981,10620,2179,7.8,7.21,1,9,60.57
22663,10345,10018,2048,7.8,7.21,1,9,55.53
21781,9968,9591,1981,7.8,7.21,0,9,54.8
21068,9670,9219,1929,7.8,7.21,0,9,51.89
20617,9470,9012,1887,7.8,7.21,0,9,50.44
20656,9489,9069,1859,7.8,7.21,0,9,50.54
21238,9708,9383,1915,7.8,7.21,0,9,51.84
22633,10312,10010,2077,7.8,7.21,0,9,58.49
24458,11218,10805,2198,7.8,7.21,0,9,64.33
25694,11823,11293,2340,7.8,7.21,0,9,59.89
26348,11815,11805,2488,7.8,7.21,0,9,52.15
26730,11598,12259,2624,7.8,7.21,0,9,47.99
26749,11457,12413,2607,7.8,7.21,0,9,41
26670,11442,12480,2470,7.8,7.21,0,9,35.64
26402,11237,12414,2466,7.8,7.21,0,9,38.09
26333,11243,12379,2419,7.8,7.21,0,9,43.63
26632,11578,12378,2382,7.8,7.21,0,9,47.29
27161,12150,12359,2364,7.8,7.21,0,9,52.78
27856,12838,12328,2394,7.8,7.21,0,9,55.65
28565,13419,12359,2493,7.8,7.21,0,9,65.5
29100,13714,12513,2584,7.8,7.21,0,9,81.59
29214,13738,12602,2591,7.8,7.21,0,9,75.72
28307,13296,12242,2494,7.8,7.21,0,9,66.51
27001,12639,11738,2359,7.8,7.21,0,9,64.61
25194,11703,11054,2189,7.8,7.21,0,9,62.93
23629,10950,10389,2050,7.8,7.21,0,9,56.12
22638,10494,9902,2004,8.45,8.18,0,9,53.5
21817,10111,9566,1904,8.45,8.18,0,9,52.28
21369,9892,9377,1860,8.45,8.18,0,9,50.84
21223,9839,9289,1841,8.45,8.18,0,9,50.11
21679,10057,9479,1888,8.45,8.18,0,9,51.95
22936,10631,10049,2009,8.45,8.18,0,9,58.7
24685,11499,10758,2175,8.45,8.18,0,9,69.86
25685,11967,11161,2303,8.45,8.18,0,9,64.72
26179,11929,11520,2479,8.45,8.18,0,9,53.18
26236,11557,11864,2554,8.45,8.18,0,9,44.64
25794,10950,12000,2577,8.45,8.18,0,9,37.13
25459,10665,12052,2474,8.45,8.18,0,9,33.16
24891,10481,11948,2204,8.45,8.18,0,9,33.41
24688,10526,11931,1971,8.45,8.18,0,9,33.72
24940,10770,11983,1914,8.45,8.18,0,9,38.04
25800,11317,12170,2042,8.45,8.18,0,9,46.82
26896,12020,12296,2300,8.45,8.18,0,9,54.65
27737,12665,12297,2495,8.45,8.18,0,9,67.56
28437,13076,12458,2624,8.45,8.18,0,9,84.83
28815,13165,12716,2661,8.45,8.18,0,9,80.54
27943,12752,12361,2567,8.45,8.18,0,9,69.48
26752,12166,11886,2439,8.45,8.18,0,9,66.41
25154,11420,11136,2344,8.45,8.18,0,9,63.56
23487,10686,10406,2159,8.45,8.18,0,9,61.26
22303,10213,9848,2009,8.49,8.47,0,9,59.23
21587,9911,9524,1923,8.49,8.47,0,9,56.28
21064,9714,9256,1865,8.49,8.47,0,9,54.64
20891,9632,9183,1839,8.49,8.47,0,9,53.87
21339,9820,9399,1881,8.49,8.47,0,9,55.07
22645,10441,9976,1996,8.49,8.47,0,9,64.77
24358,11281,10664,2172,8.49,8.47,0,9,81.08
24975,11607,10873,2237,8.49,8.47,0,9,81.3
24886,11380,11064,2186,8.49,8.47,0,9,62.27
24811,11244,11202,2113,8.49,8.47,0,9,53.68
24325,10903,11249,1921,8.49,8.47,0,9,48.3
24325,10777,11446,1847,8.49,8.47,0,9,47.26
24626,10785,11731,1851,8.49,8.47,0,9,44.52
24966,10815,12028,1861,8.49,8.47,0,9,49.81
25676,11015,12414,1981,8.49,8.47,0,9,53.99
26742,11584,12678,2211,8.49,8.47,0,9,58.02
27593,12176,12757,2389,8.49,8.47,0,9,65.22
28380,12764,12791,2554,8.49,8.47,0,9,76.34
29034,13188,12898,2676,8.49,8.47,0,9,85.85
29180,13240,12953,2717,8.49,8.47,0,9,81.72
28190,12800,12502,2623,8.49,8.47,0,9,76.06
26896,12183,11939,2517,8.49,8.47,0,9,72.69
25074,11328,11167,2338,8.49,8.47,0,9,67.69
23469,10579,10482,2172,8.49,8.47,0,9,64.3
22300,10085,9959,2016,8.26,8.26,0,9,61
21391,9754,9473,1925,8.26,8.26,0,9,59.59
20850,9565,9178,1867,8.26,8.26,0,9,57.05
20719,9547,9088,1843,8.26,8.26,0,9,54.68
21129,9747,9266,1874,8.26,8.26,0,9,57.56
22345,10342,9770,1987,8.26,8.26,0,9,63.27
23938,11197,10377,2115,8.26,8.26,0,9,69.97
24767,11749,10606,2166,8.26,8.26,0,9,66.35
25098,11694,10982,2171,8.26,8.26,0,9,54.44
24900,11339,11275,2033,8.26,8.26,0,9,42.89
24832,11030,11613,1939,8.26,8.26,0,9,40.61
25117,11020,11983,1861,8.26,8.26,0,9,38.57
25949,11383,12398,1915,8.26,8.26,0,9,45.38
27355,12051,12979,2076,8.26,8.26,0,9,49.8
28667,12664,13535,2219,8.26,8.26,0,9,54.67
29830,12957,14171,2449,8.26,8.26,0,9,55.82
30891,13348,14598,2676,8.26,8.26,0,9,62.95
31829,14021,14681,2851,8.26,8.26,0,9,74.86
31831,14215,14433,2904,8.26,8.26,0,9,102.29
31262,14004,14113,2870,8.26,8.26,0,9,88.31
29817,13418,13400,2728,8.26,8.26,0,9,78.17
28176,12728,12630,2552,8.26,8.26,0,9,74.88
26094,11839,11657,2337,8.26,8.26,0,9,68.59
24230,11048,10775,2151,8.26,8.26,0,9,65.54
22872,10502,10071,2042,8.28,7.44,0,10,61.51
21998,10150,9648,1941,8.28,7.44,0,10,58.17
21404,9907,9368,1874,8.28,7.44,0,10,57.06
21160,9796,9275,1843,8.28,7.44,0,10,55.76
21576,9993,9466,1867,8.28,7.44,0,10,57.73
22731,10520,9992,1963,8.28,7.44,0,10,60.62
24270,11350,10575,2090,8.28,7.44,0,10,67.62
25110,11824,10892,2143,8.28,7.44,0,10,66.13
25529,11713,11369,2207,8.28,7.44,0,10,56.59
25715,11668,11668,2147,8.28,7.44,0,10,50.81
25932,11554,12118,2027,8.28,7.44,0,10,47.06
26577,11740,12587,2014,8.28,7.44,0,10,48.25
27058,11742,13045,2033,8.28,7.44,0,10,53.93
28045,11922,13715,2167,8.28,7.44,0,10,54.7
29327,12412,14295,2376,8.28,7.44,0,10,60.52
31156,13288,14987,2626,8.28,7.44,0,10,60.98
32524,14070,15337,2852,8.28,7.44,0,10,66.97
32974,14607,15103,2980,8.28,7.44,0,10,85.94
32349,14531,14567,2964,8.28,7.44,0,10,107.3
31443,14164,14123,2874,8.28,7.44,0,10,88.48
29913,13519,13389,2727,8.28,7.44,0,10,76.9
28338,12834,12661,2573,8.28,7.44,0,10,75.12
26499,12045,11817,2377,8.28,7.44,0,10,66.9
24715,11269,10992,2197,8.28,7.44,0,10,62.23
23376,10686,10350,2081,8.31,7.29,1,10,62.1
22270,10216,9831,1963,8.31,7.29,1,10,61.81
21435,9863,9441,1874,8.31,7.29,1,10,61.46
20916,9676,9170,1822,8.31,7.29,1,10,57.9
20894,9685,9145,1815,8.31,7.29,1,10,58.86
21310,9873,9323,1857,8.31,7.29,1,10,61.63
21879,10207,9509,1904,8.31,7.29,1,10,65.59
22254,10416,9595,1982,8.31,7.29,1,10,62.65
22832,10463,10038,2086,8.31,7.29,1,10,54.03
23132,10703,10251,1943,8.31,7.29,1,10,47.96
23694,10959,10635,1859,8.31,7.29,1,10,42.75
24175,10885,11102,1937,8.31,7.29,1,10,42.19
24867,10846,11747,2020,8.31,7.29,1,10,47.64
26101,11083,12611,2145,8.31,7.29,1,10,51.52
27627,11395,13589,2373,8.31,7.29,1,10,55.26
29692,12387,14409,2621,8.31,7.29,1,10,60.48
31482,13373,14966,2864,8.31,7.29,1,10,66.77
32296,14057,14983,2972,8.31,7.29,1,10,77.83
31917,14133,14503,2997,8.31,7.29,1,10,97.75
30949,13782,13940,2946,8.31,7.29,1,10,84.99
29345,13091,13166,2813,8.31,7.29,1,10,75.62
27763,12417,12424,2658,8.31,7.29,1,10,73.33
25968,11650,11598,2462,8.31,7.29,1,10,69.03
24241,10921,10786,2278,8.31,7.29,1,10,62.78
22841,10364,10091,2132,8.31,7.29,1,10,62.96
21784,9903,9629,2000,8.31,7.29,1,10,62.74
21025,9620,9263,1891,8.31,7.29,1,10,58.92
20590,9480,8997,1862,8.31,7.29,1,10,58.18
20368,9364,8899,1851,8.31,7.29,1,10,59.72
20507,9440,8939,1872,8.31,7.29,1,10,62.36
20830,9632,9024,1920,8.31,7.29,1,10,63.7
21044,9738,9079,1973,8.31,7.29,1,10,58.85
21573,9690,9604,2028,8.31,7.29,1,10,48.44
21661,9480,9899,2035,8.31,7.29,1,10,43.53
22194,9337,10459,2151,8.31,7.29,1,10,41.21
22888,9322,11183,2132,8.31,7.29,1,10,45.22
24025,9631,12083,2055,8.31,7.29,1,10,52
25761,10098,13159,2239,8.31,7.29,1,10,57.75
27816,10915,14181,2450,8.31,7.29,1,10,60.61
29822,11847,15005,2689,8.31,7.29,1,10,62.55
31623,12884,15518,2934,8.31,7.29,1,10,67.33
32464,13644,15425,3103,8.31,7.29,1,10,86.93
32262,13896,14932,3143,8.31,7.29,1,10,117.48
31429,13711,14379,3055,8.31,7.29,1,10,97.91
29793,13069,13568,2883,8.31,7.29,1,10,79.72
28004,12293,12749,2694,8.31,7.29,1,10,76.93
25813,11366,11717,2463,8.31,7.29,1,10,66.99
23853,10548,10784,2262,8.31,7.29,1,10,63.2
22595,10013,10168,2162,8.31,7.29,0,10,65.08
21721,9676,9716,2079,8.31,7.29,0,10,59.99
21314,9556,9471,2038,8.31,7.29,0,10,57.5
21166,9569,9355,1993,8.31,7.29,0,10,56.23
21595,9753,9601,1989,8.31,7.29,0,10,57.96
22810,10250,10200,2104,8.31,7.29,0,10,62.84
24610,11124,10963,2264,8.31,7.29,0,10,71.83
25789,11734,11481,2315,8.31,7.29,0,10,74.33
26408,11796,12024,2329,8.31,7.29,0,10,71.79
26831,11688,12482,2402,8.31,7.29,0,10,67.28
27339,11502,12976,2599,8.31,7.29,0,10,67.28
27937,11462,13470,2739,8.31,7.29,0,10,63.86
29004,11872,14172,2692,8.31,7.29,0,10,69.36
30212,12421,14850,2669,8.31,7.29,0,10,76.97
31403,13051,15411,2665,8.31,7.29,0,10,75.42
32595,13775,15717,2822,8.31,7.29,0,10,79.92
32714,14491,15172,2767,8.31,7.29,0,10,89.44
32528,14896,14469,2879,8.31,7.29,0,10,108.37
32171,14829,14073,2987,8.31,7.29,0,10,132.72
31572,14433,13919,2942,8.31,7.29,0,10,102.57
30073,13659,13376,2767,8.31,7.29,0,10,91.76
28359,12810,12667,2620,8.31,7.29,0,10,85.58
26330,11817,11855,2401,8.31,7.29,0,10,77.25
24668,11088,11084,2242,8.31,7.29,0,10,72.17
23586,10618,10580,2137,8.41,7.92,0,10,69.56
22627,10171,10153,2053,8.41,7.92,0,10,65.44
21971,9865,9872,1985,8.41,7.92,0,10,62.91
21765,9819,9743,1953,8.41,7.92,0,10,62.17
22128,9995,9898,1984,8.41,7.92,0,10,64.01
23336,10542,10447,2091,8.41,7.92,0,10,67.56
25055,11373,11162,2260,8.41,7.92,0,10,78.28
25954,11874,11483,2335,8.41,7.92,0,10,78.67
26104,11691,11810,2339,8.41,7.92,0,10,69.09
26070,11313,12166,2329,8.41,7.92,0,10,68.16
26157,11022,12553,2322,8.41,7.92,0,10,64.52
26353,10913,12879,2304,8.41,7.92,0,10,60.24
26819,11059,13262,2240,8.41,7.92,0,10,61.76
27807,11368,13895,2283,8.41,7.92,0,10,64.39
28949,11833,14511,2339,8.41,7.92,0,10,63.42
29857,12266,14861,2460,8.41,7.92,0,10,64.59
30690,12847,14915,2650,8.41,7.92,0,10,66.8
31207,13397,14726,2805,8.41,7.92,0,10,82.51
31173,13575,14424,2899,8.41,7.92,0,10,97.94
30786,13466,14161,2881,8.41,7.92,0,10,89
29623,12962,13627,2765,8.41,7.92,0,10,81.28
28155,12357,12922,2614,8.41,7.92,0,10,73.8
26165,11515,11979,2412,8.41,7.92,0,10,70.64
24402,10785,11131,2230,8.41,7.92,0,10,66.14
23386,10454,10475,2203,8.67,7.78,0,10,61.54
22472,10171,10008,2042,8.67,7.78,0,10,66.3
21847,9914,9692,1992,8.67,7.78,0,10,63.06
21668,9859,9587,1973,8.67,7.78,0,10,62.02
22096,10063,9767,2016,8.67,7.78,0,10,64.71
23138,10579,10166,2138,8.67,7.78,0,10,67.14
24769,11297,10883,2332,8.67,7.78,0,10,80.41
25811,11718,11363,2481,8.67,7.78,0,10,76.52
26467,11652,11904,2666,8.67,7.78,0,10,74.7
26628,11402,12194,2778,8.67,7.78,0,10,67.23
26372,11096,12345,2677,8.67,7.78,0,10,67.14
26054,10933,12391,2476,8.67,7.78,0,10,64.83
25680,10808,12275,2334,8.67,7.78,0,10,63.96
25813,10909,12328,2306,8.67,7.78,0,10,64.24
26487,11242,12539,2435,8.67,7.78,0,10,64.8
27262,11533,12914,2543,8.67,7.78,0,10,65.43
28046,12203,13021,2548,8.67,7.78,0,10,69.76
28776,12811,13046,2636,8.67,7.78,0,10,84.76
29328,13095,13220,2726,8.67,7.78,0,10,95.17
29277,13118,13168,2707,8.67,7.78,0,10,90.08
28263,12664,12706,2617,8.67,7.78,0,10,83.64
27171,12122,12293,2488,8.67,7.78,0,10,78.23
25649,11336,11746,2310,8.67,7.78,0,10,69.84
23875,10615,10847,2159,8.67,7.78,0,10,64.21
22653,10189,10132,2078,8.45,7.82,0,10,63.29
21935,9899,9774,2008,8.45,7.82,0,10,57.9
21478,9717,9531,1976,8.45,7.82,0,10,56.82
21278,9629,9471,1927,8.45,7.82,0,10,56.75
21705,9849,9641,1965,8.45,7.82,0,10,57.74
22988,10428,10222,2082,8.45,7.82,0,10,63.83
24930,11337,11077,2255,8.45,7.82,0,10,75.58
26128,11928,11584,2355,8.45,7.82,0,10,88
26439,11853,11938,2386,8.45,7.82,0,10,68.43
26463,11476,12248,2476,8.45,7.82,0,10,64.38
26248,10928,12441,2615,8.45,7.82,0,10,63.13
26030,10535,12523,2709,8.45,7.82,0,10,59.53
25670,10380,12452,2573,8.45,7.82,0,10,56.48
25627,10389,12509,2464,8.45,7.82,0,10,57.19
25799,10620,12500,2408,8.45,7.82,0,10,58.02
26161,11163,12287,2440,8.45,7.82,0,10,61.49
26571,11780,12022,2497,8.45,7.82,0,10,65.67
27358,12388,12102,2594,8.45,7.82,0,10,81.47
28111,12780,12378,2678,8.45,7.82,0,10,91.79
28163,12788,12444,2656,8.45,7.82,0,10,86.15
27340,12366,12131,2566,8.45,7.82,0,10,83.13
26214,11847,11664,2434,8.45,7.82,0,10,78.33
24619,11128,10967,2262,8.45,7.82,0,10,69.45
23217,10484,10342,2133,8.45,7.82,0,10,64.18
22208,10052,9836,2064,8.24,7.67,0,10,60.62
21462,9707,9528,1970,8.24,7.67,0,10,56.16
21088,9514,9375,1942,8.24,7.67,0,10,55.07
21050,9523,9334,1943,8.24,7.67,0,10,55.24
21467,9773,9486,1956,8.24,7.67,0,10,56.3
22776,10367,10100,2046,8.24,7.67,0,10,63.49
24551,11191,10874,2222,8.24,7.67,0,10,72.82
25681,11700,11360,2355,8.24,7.67,0,10,81.55
25950,11583,11689,2414,8.24,7.67,0,10,67.42
25597,11047,11854,2435,8.24,7.67,0,10,65.81
24865,10409,11789,2415,8.24,7.67,0,10,63.47
24261,9987,11614,2412,8.24,7.67,0,10,60.37
23899,9892,11461,2308,8.24,7.67,0,10,56.91
23910,10056,11333,2282,8.24,7.67,0,10,53.28
23803,10122,11191,2248,8.24,7.67,0,10,52
24182,10400,11320,2217,8.24,7.67,0,10,52.14
24470,10720,11265,2233,8.24,7.67,0,10,51.73
25453,11312,11442,2425,8.24,7.67,0,10,63.07
26507,11981,11715,2527,8.24,7.67,0,10,77.04
26728,12156,11768,2525,8.24,7.67,0,10,76.54
25939,11817,11411,2441,8.24,7.67,0,10,72.15
25042,11406,11038,2334,8.24,7.67,0,10,71.89
23863,10870,10546,2191,8.24,7.67,0,10,64.85
22678,10325,10042,2057,8.24,7.67,0,10,60.81
21510,9900,9393,1966,8.45,6.72,1,10,55.4
20801,9602,9064,1883,8.45,6.72,1,10,54.8
20259,9354,8828,1822,8.45,6.72,1,10,52.59
20014,9271,8697,1790,8.45,6.72,1,10,51.87
20169,9365,8752,1794,8.45,6.72,1,10,53.85
20705,9616,8982,1849,8.45,6.72,1,10,58.14
21417,10016,9244,1900,8.45,6.72,1,10,59.76
21807,10340,9306,1916,8.45,6.72,1,10,64.23
22158,10494,9560,1873,8.45,6.72,1,10,62.7
21612,9941,9624,1818,8.45,6.72,1,10,58.75
20763,9346,9494,1693,8.45,6.72,1,10,51.5
19876,8865,9294,1488,8.45,6.72,1,10,47.28
19467,8614,9188,1436,8.45,6.72,1,10,46.86
19571,8611,9313,1417,8.45,6.72,1,10,46.52
20078,8871,9410,1559,8.45,6.72,1,10,47.18
21185,9470,9683,1768,8.45,6.72,1,10,50.31
22836,10352,10194,2019,8.45,6.72,1,10,57.88
24387,11156,10714,2245,8.45,6.72,1,10,75.18
25275,11504,11069,2418,8.45,6.72,1,10,73.92
25452,11591,11144,2436,8.45,6.72,1,10,72.5
24753,11327,10792,2362,8.45,6.72,1,10,68.82
23899,10939,10436,2255,8.45,6.72,1,10,65.93
22705,10401,9933,2112,8.45,6.72,1,10,62.96
21622,9848,9540,1980,8.45,6.72,1,10,58.34
20837,9477,9204,1904,8.45,6.72,1,10,57.55
20127,9160,8888,1826,8.45,6.72,1,10,55.31
19597,8972,8609,1764,8.45,6.72,1,10,53.83
19328,8902,8443,1732,8.45,6.72,1,10,53.65
19351,8931,8430,1738,8.45,6.72,1,10,53.88
19628,9101,8515,1756,8.45,6.72,1,10,57.36
20191,9466,8659,1809,8.45,6.72,1,10,61.42
20550,9759,8690,1852,8.45,6.72,1,10,59.38
20368,9381,8933,1820,8.45,6.72,1,10,60.05
19618,8817,8898,1669,8.45,6.72,1,10,56.18
18969,8404,8801,1536,8.45,6.72,1,10,52.39
18737,8215,8845,1448,8.45,6.72,1,10,46.39
18817,8102,9037,1446,8.45,6.72,1,10,45.87
19233,8278,9267,1452,8.45,6.72,1,10,49.32
20035,8592,9596,1609,8.45,6.72,1,10,51.32
21597,9311,10162,1876,8.45,6.72,1,10,52.53
23451,10304,10752,2137,8.45,6.72,1,10,51.39
25222,11243,11291,2422,8.45,6.72,1,10,73.29
26025,11681,11516,2552,8.45,6.72,1,10,84.39
26113,11785,11510,2546,8.45,6.72,1,10,77.05
25316,11484,11115,2448,8.45,6.72,1,10,70.46
24142,10907,10653,2317,8.45,6.72,1,10,64.01
22684,10204,10081,2143,8.45,6.72,1,10,62.71
21443,9676,9506,2008,8.45,6.72,1,10,56.2
20715,9415,9099,1950,8.45,6.72,0,10,55.25
20166,9180,8881,1853,8.45,6.72,0,10,52.54
19794,8989,8716,1836,8.45,6.72,0,10,51.44
19701,9003,8654,1791,8.45,6.72,0,10,51.42
20149,9234,8844,1816,8.45,6.72,0,10,53.84
21408,9840,9381,1926,8.45,6.72,0,10,60.84
23126,10658,10106,2096,8.45,6.72,0,10,71.22
23966,11060,10428,2220,8.45,6.72,0,10,69.88
24007,10713,10711,2331,8.45,6.72,0,10,68.32
23449,10079,10805,2312,8.45,6.72,0,10,61.03
22972,9671,10918,2139,8.45,6.72,0,10,57.97
22470,9241,10982,2006,8.45,6.72,0,10,48.15
