Date,Hour,F1,F2,F3,F4,F5,F6,Target
02/24/2021 ,16,22282,10053,10228,1954,5,4,14
02/24/2021 ,17,23778,10737,10804,2182,5,4,30
02/24/2021 ,18,25635,11712,11395,2462,5,4,44
02/24/2021 ,19,26848,12361,11845,2571,5,4,50
02/24/2021 ,20,26277,12150,11570,2485,5,4,44
02/24/2021 ,21,25304,11717,11152,2363,5,4,42
02/24/2021 ,22,24191,11173,10721,2225,5,4,40
02/24/2021 ,23,22782,10514,10122,2073,5,4,37
02/24/2021 ,24,21564,9947,9553,1989,5,4,35
02/25/2021 ,1,20749,9628,9148,1896,5,4,33
02/25/2021 ,2,20154,9405,8887,1784,5,4,31
02/25/2021 ,3,19997,9306,8866,1744,5,4,31
02/25/2021 ,4,20026,9350,8844,1747,5,4,30
02/25/2021 ,5,20550,9687,8953,1817,5,4,32
02/25/2021 ,6,22168,10351,9754,1961,5,4,42
02/25/2021 ,7,23742,11127,10399,2109,5,4,49
02/25/2021 ,8,23938,11240,10505,2094,5,4,36
02/25/2021 ,9,23064,10854,10199,1921,5,4,27
02/25/2021 ,10,22139,10533,9790,1737,5,4,19
02/25/2021 ,11,21157,9935,9541,1611,5,4,15
02/25/2021 ,12,20556,9477,9433,1583,5,4,11
02/25/2021 ,13,20348,9231,9426,1632,5,4,6
02/25/2021 ,14,20565,9248,9529,1733,5,4,6
02/25/2021 ,15,21083,9435,9781,1812,5,4,9
02/25/2021 ,16,21950,9745,10183,1966,5,4,20
02/25/2021 ,17,23194,10390,10593,2152,5,4,35
02/25/2021 ,18,25290,11541,11272,2410,5,4,49
02/25/2021 ,19,26565,12217,11738,2537,5,4,56
02/25/2021 ,20,26134,12045,11557,2458,5,4,49
02/25/2021 ,21,25306,11659,11220,2351,5,4,46
02/25/2021 ,22,24273,11157,10811,2229,5,4,41
02/25/2021 ,23,22895,10500,10260,2058,5,4,38
02/25/2021 ,24,21704,9951,9747,1928,5,4,35
02/26/2021 ,1,20931,9653,9334,1864,5,4,33
02/26/2021 ,2,20405,9424,9093,1804,5,4,31
02/26/2021 ,3,20225,9314,9052,1771,5,4,29
02/26/2021 ,4,20347,9381,9093,1779,5,4,30
02/26/2021 ,5,20997,9699,9342,1855,5,4,32
02/26/2021 ,6,22480,10402,9947,2021,5,4,41
02/26/2021 ,7,23990,11208,10538,2128,5,4,47
02/26/2021 ,8,24263,11466,10640,2052,5,4,34
02/26/2021 ,9,23616,11209,10367,1950,5,4,26
02/26/2021 ,10,22257,10447,9976,1758,5,4,15
02/26/2021 ,11,21304,9812,9739,1688,5,4,13
02/26/2021 ,12,20609,9359,9552,1643,5,4,8
02/26/2021 ,13,20141,9106,9418,1566,5,4,2
02/26/2021 ,14,20262,9123,9506,1584,5,4,1
02/26/2021 ,15,20888,9361,9754,1724,5,4,2
02/26/2021 ,16,21786,9697,10111,1927,5,4,8
02/26/2021 ,17,22889,10253,10471,2110,5,4,29
02/26/2021 ,18,24790,11339,11026,2363,5,4,46
02/26/2021 ,19,26087,12033,11499,2489,5,4,48
02/26/2021 ,20,25698,11897,11314,2421,5,4,45
02/26/2021 ,21,24961,11568,10996,2331,5,4,41
02/26/2021 ,22,24044,11155,10598,2226,5,4,37
02/26/2021 ,23,22915,10641,10121,2087,5,4,35
02/26/2021 ,24,21687,10062,9599,1960,5,4,35
02/27/2021 ,1,20820,9648,9215,1891,5,4,37
02/27/2021 ,2,20177,9359,8941,1810,5,4,36
02/27/2021 ,3,19799,9188,8772,1770,5,4,34
02/27/2021 ,4,19733,9160,8743,1759,5,4,33
02/27/2021 ,5,20060,9319,8867,1799,5,4,34
02/27/2021 ,6,20796,9662,9175,1878,5,4,39
02/27/2021 ,7,21443,10037,9416,1906,5,4,41
02/27/2021 ,8,21161,9964,9274,1842,5,4,32
02/27/2021 ,9,20149,9418,8956,1701,5,4,12
02/27/2021 ,10,19228,8945,8685,1529,5,4,2
02/27/2021 ,11,18558,8716,8400,1378,5,4,0
02/27/2021 ,12,17800,8290,8165,1285,5,4,0
02/27/2021 ,13,17466,8024,8100,1285,5,4,0
02/27/2021 ,14,17620,8013,8189,1363,5,4,0
02/27/2021 ,15,18290,8345,8365,1523,5,4,0
02/27/2021 ,16,19507,8855,8801,1791,5,4,1
02/27/2021 ,17,21121,9606,9411,2038,5,4,26
02/27/2021 ,18,23285,10787,10187,2236,5,4,45
02/27/2021 ,19,24699,11488,10735,2395,5,4,49
02/27/2021 ,20,24427,11393,10598,2353,5,4,49
02/27/2021 ,21,23855,11113,10389,2271,5,4,46
02/27/2021 ,22,23164,10742,10172,2169,5,4,42
02/27/2021 ,23,22145,10239,9783,2044,5,4,38
02/27/2021 ,24,21077,9741,9332,1926,5,4,36
02/28/2021 ,1,20326,9427,8960,1860,5,4,35
02/28/2021 ,2,19862,9308,8685,1788,5,4,34
02/28/2021 ,3,19672,9331,8510,1748,5,4,34
02/28/2021 ,4,19580,9284,8476,1735,5,4,33
02/28/2021 ,5,19760,9379,8534,1758,5,4,35
02/28/2021 ,6,20177,9630,8648,1804,5,4,40
02/28/2021 ,7,20536,9892,8757,1789,5,4,41
02/28/2021 ,8,20036,9704,8611,1627,5,4,31
02/28/2021 ,9,19028,9267,8258,1419,5,4,16
02/28/2021 ,10,17973,8703,7903,1292,5,4,6
02/28/2021 ,11,17059,8120,7673,1200,5,4,1
02/28/2021 ,12,16447,7733,7510,1145,5,4,0
02/28/2021 ,13,16221,7576,7463,1126,5,4,0
02/28/2021 ,14,16360,7612,7498,1197,5,4,0
02/28/2021 ,15,17199,7967,7809,1372,5,4,0
02/28/2021 ,16,18560,8482,8304,1720,5,4,7
02/28/2021 ,17,20314,9288,9030,1934,5,4,29
02/28/2021 ,18,22959,10560,10017,2310,5,4,49
02/28/2021 ,19,24586,11344,10694,2470,5,4,55
02/28/2021 ,20,24322,11273,10599,2368,5,4,49
02/28/2021 ,21,23671,10954,10359,2276,5,4,45
02/28/2021 ,22,22806,10482,10085,2158,5,4,41
02/28/2021 ,23,21537,9832,9611,2013,5,4,38
02/28/2021 ,24,20438,9301,9158,1897,5,4,36
03/01/2021 ,1,19892,9043,8913,1853,5,4,37
03/01/2021 ,2,19512,8885,8745,1795,5,4,35
03/01/2021 ,3,19349,8841,8644,1771,5,4,35
03/01/2021 ,4,19557,8964,8713,1782,5,4,36
03/01/2021 ,5,20529,9419,9143,1859,5,4,39
03/01/2021 ,6,22178,10176,9859,2023,5,4,45
03/01/2021 ,7,23785,10991,10528,2142,5,4,54
03/01/2021 ,8,23985,11124,10704,2045,5,4,39
03/01/2021 ,9,23269,10801,10528,1842,5,4,30
03/01/2021 ,10,22432,10524,10171,1652,5,4,26
03/01/2021 ,11,21399,9916,9823,1586,5,4,25
03/01/2021 ,12,20805,9529,9613,1596,5,4,19
03/01/2021 ,13,20619,9348,9618,1590,5,4,15
03/01/2021 ,14,20741,9371,9676,1636,5,4,14
03/01/2021 ,15,21292,9573,9860,1799,5,4,14
03/01/2021 ,16,22180,9813,10233,2074,5,4,21
03/01/2021 ,17,23420,10523,10645,2188,5,4,37
03/01/2021 ,18,25509,11645,11347,2447,5,4,54
03/01/2021 ,19,26836,12322,11853,2587,5,4,64
03/01/2021 ,20,26235,12108,11570,2482,5,4,55
03/01/2021 ,21,25368,11680,11239,2374,5,4,49
03/01/2021 ,22,24269,11120,10840,2236,5,4,45
03/01/2021 ,23,22823,10410,10267,2074,5,4,40
03/01/2021 ,24,21601,9825,9761,1942,5,4,35
03/02/2021 ,1,20825,9498,9373,1877,5,4,34
03/02/2021 ,2,20306,9250,9149,1827,5,4,32
03/02/2021 ,3,20093,9153,9050,1804,5,4,32
03/02/2021 ,4,20285,9238,9142,1815,5,4,32
03/02/2021 ,5,21125,9620,9500,1908,5,4,35
03/02/2021 ,6,22587,10328,10081,2068,5,4,42
03/02/2021 ,7,24123,11156,10633,2202,5,4,48
03/02/2021 ,8,24573,11376,10852,2201,5,4,37
03/02/2021 ,9,23745,10903,10634,2069,5,4,30
03/02/2021 ,10,22278,10151,10170,1831,5,4,24
03/02/2021 ,11,21493,9833,9902,1642,5,4,20
03/02/2021 ,12,21227,9725,9834,1557,5,4,17
03/02/2021 ,13,21001,9549,9811,1535,5,4,12
03/02/2021 ,14,21255,9655,9894,1602,5,4,14
03/02/2021 ,15,21765,9865,10077,1720,5,4,16
03/02/2021 ,16,22623,10187,10402,1930,5,4,26
03/02/2021 ,17,24118,11038,10813,2159,5,4,36
03/02/2021 ,18,25797,11848,11387,2447,5,4,52
03/02/2021 ,19,26949,12376,11876,2578,5,4,61
03/02/2021 ,20,26385,12135,11626,2506,5,4,55
03/02/2021 ,21,25427,11703,11215,2392,5,4,47
03/02/2021 ,22,24274,11152,10752,2254,5,4,43
03/02/2021 ,23,22837,10461,10174,2088,5,4,38
03/02/2021 ,24,21601,9885,9644,1957,5,4,36
03/03/2021 ,1,20877,9571,9295,1892,5,5,34
03/03/2021 ,2,20386,9348,9079,1834,5,5,32
03/03/2021 ,3,20182,9221,9030,1802,5,5,32
03/03/2021 ,4,20290,9252,9091,1813,5,5,32
03/03/2021 ,5,21069,9595,9447,1884,5,5,36
03/03/2021 ,6,22604,10304,10112,2035,5,5,42
03/03/2021 ,7,24204,11136,10726,2186,5,5,48
03/03/2021 ,8,25012,11602,11073,2189,5,5,36
03/03/2021 ,9,25338,11619,11384,2203,5,5,32
03/03/2021 ,10,25730,11176,11897,2536,5,5,30
03/03/2021 ,11,25950,10641,12441,2741,5,5,28
03/03/2021 ,12,25628,10195,12572,2735,5,5,27
03/03/2021 ,13,24951,9932,12291,2608,5,5,24
03/03/2021 ,14,24099,9924,11441,2613,5,5,27
03/03/2021 ,15,23906,10086,11130,2567,5,5,30
03/03/2021 ,16,24394,10413,11284,2572,5,5,31
03/03/2021 ,17,25082,10967,11391,2595,5,5,37
03/03/2021 ,18,26617,11827,11915,2742,5,5,48
03/03/2021 ,19,27847,12580,12347,2783,5,5,57
03/03/2021 ,20,27390,12427,12159,2672,5,5,51
03/03/2021 ,21,26470,11992,11828,2523,5,5,44
03/03/2021 ,22,25285,11445,11345,2365,5,5,40
03/03/2021 ,23,23838,10754,10752,2184,5,5,35
03/03/2021 ,24,22443,10145,10098,2040,5,5,32
03/04/2021 ,1,21548,9744,9686,1959,5,5,31
03/04/2021 ,2,20986,9473,9478,1874,5,5,31
03/04/2021 ,3,20735,9371,9357,1835,5,5,31
03/04/2021 ,4,20905,9446,9412,1843,5,5,32
03/04/2021 ,5,21700,9796,9775,1913,5,5,37
03/04/2021 ,6,23204,10507,10420,2051,5,5,43
03/04/2021 ,7,24701,11299,10998,2174,5,5,55
03/04/2021 ,8,24829,11434,11051,2122,5,5,36
03/04/2021 ,9,23998,11002,10861,1923,5,5,29
03/04/2021 ,10,22919,10550,10446,1721,5,5,26
03/04/2021 ,11,21926,10076,10068,1587,5,5,21
03/04/2021 ,12,21184,9623,9844,1524,5,5,18
03/04/2021 ,13,20835,9414,9720,1511,5,5,12
03/04/2021 ,14,20949,9456,9714,1591,5,5,9
03/04/2021 ,15,21460,9655,9868,1750,5,5,10
03/04/2021 ,16,22114,9940,10149,1837,5,5,18
03/04/2021 ,17,23260,10472,10512,2087,5,5,35
03/04/2021 ,18,25314,11563,11177,2381,5,5,52
03/04/2021 ,19,26815,12303,11761,2552,5,5,63
03/04/2021 ,20,26488,12167,11627,2494,5,5,58
03/04/2021 ,21,25681,11780,11312,2389,5,5,52
03/04/2021 ,22,24608,11249,10910,2251,5,5,47
03/04/2021 ,23,23213,10595,10345,2079,5,5,41
03/04/2021 ,24,21924,10025,9761,1943,5,5,38
03/05/2021 ,1,21153,9734,9351,1872,5,4,33
03/05/2021 ,2,20862,9720,9136,1805,5,4,31
03/05/2021 ,3,20739,9698,9062,1773,5,4,31
03/05/2021 ,4,20864,9764,9111,1779,5,4,32
03/05/2021 ,5,21628,10067,9492,1850,5,4,34
03/05/2021 ,6,22971,10600,10154,1991,5,4,43
03/05/2021 ,7,24162,11189,10644,2102,5,4,50
03/05/2021 ,8,24213,11331,10625,2037,5,4,36
03/05/2021 ,9,23482,10982,10454,1838,5,4,29
03/05/2021 ,10,22384,10375,10169,1642,5,4,28
03/05/2021 ,11,21428,9797,9905,1533,5,4,26
03/05/2021 ,12,20709,9230,9775,1513,5,4,22
03/05/2021 ,13,20549,9065,9843,1453,5,4,18
03/05/2021 ,14,20674,9093,9894,1500,5,4,18
03/05/2021 ,15,21122,9191,10117,1624,5,4,22
03/05/2021 ,16,21914,9655,10284,1783,5,4,27
03/05/2021 ,17,23400,10699,10462,2045,5,4,35
03/05/2021 ,18,25196,11425,11265,2306,5,4,50
03/05/2021 ,19,26466,12076,11720,2456,5,4,61
03/05/2021 ,20,26013,11923,11471,2395,5,4,53
03/05/2021 ,21,25255,11583,11126,2307,5,4,47
03/05/2021 ,22,24300,11147,10722,2189,5,4,45
03/05/2021 ,23,23001,10524,10189,2047,5,4,38
03/05/2021 ,24,21757,9972,9624,1920,5,4,36
03/06/2021 ,1,20959,9620,9249,1846,5,4,34
03/06/2021 ,2,20362,9336,9000,1777,5,4,34
03/06/2021 ,3,20062,9301,8786,1723,5,4,31
03/06/2021 ,4,20174,9463,8747,1704,5,4,31
03/06/2021 ,5,20402,9567,8844,1723,5,4,32
03/06/2021 ,6,20914,9797,9061,1776,5,4,38
03/06/2021 ,7,21073,9834,9156,1798,5,4,38
03/06/2021 ,8,20643,9635,9010,1722,5,4,33
03/06/2021 ,9,20000,9363,8792,1580,5,4,22
03/06/2021 ,10,19331,9156,8518,1401,5,4,17
03/06/2021 ,11,18493,8653,8321,1271,5,4,25
03/06/2021 ,12,17893,8247,8184,1217,5,4,15
03/06/2021 ,13,17597,8004,8142,1206,5,4,10
03/06/2021 ,14,17573,7948,8145,1235,5,4,7
03/06/2021 ,15,18178,8182,8378,1372,5,4,2
03/06/2021 ,16,19484,8812,8817,1608,5,4,6
03/06/2021 ,17,21139,9623,9375,1890,5,4,25
03/06/2021 ,18,23082,10522,10093,2213,5,4,47
03/06/2021 ,19,24768,11319,10814,2377,5,4,57
03/06/2021 ,20,24651,11309,10763,2320,5,4,51
03/06/2021 ,21,24008,11062,10457,2230,5,4,46
03/06/2021 ,22,23166,10690,10095,2122,5,4,45
03/06/2021 ,23,22084,10156,9680,1989,5,4,39
03/06/2021 ,24,20977,9660,9191,1868,5,4,34
03/07/2021 ,1,20178,9299,8829,1793,5,4,35
03/07/2021 ,2,19660,9117,8559,1727,5,4,33
03/07/2021 ,3,19623,9224,8456,1683,5,4,33
03/07/2021 ,4,19532,9217,8385,1665,5,4,33
03/07/2021 ,5,19675,9303,8424,1679,5,4,34
03/07/2021 ,6,20005,9462,8551,1717,5,4,40
03/07/2021 ,7,20037,9412,8606,1740,5,4,42
03/07/2021 ,8,20128,9387,8691,1778,5,4,35
03/07/2021 ,9,20235,9218,8887,1866,5,4,32
03/07/2021 ,10,19334,8415,8887,1773,5,4,29
03/07/2021 ,11,18405,7820,8751,1580,5,4,27
03/07/2021 ,12,17411,7237,8452,1470,5,4,22
03/07/2021 ,13,17335,7205,8427,1452,5,4,19
03/07/2021 ,14,17610,7432,8445,1484,5,4,20
03/07/2021 ,15,18092,7598,8527,1718,5,4,18
03/07/2021 ,16,19619,8251,9104,2013,5,4,21
03/07/2021 ,17,21378,9306,9647,2170,5,4,33
03/07/2021 ,18,23420,10467,10295,2399,5,4,46
03/07/2021 ,19,25014,11371,10929,2453,5,4,59
03/07/2021 ,20,24940,11407,10897,2376,5,4,48
03/07/2021 ,21,24169,11122,10507,2282,5,4,44
03/07/2021 ,22,23236,10671,10153,2158,5,4,42
03/07/2021 ,23,21814,10043,9521,1999,5,4,36
03/07/2021 ,24,20590,9507,8969,1864,5,4,34
03/08/2021 ,1,19879,9182,8651,1798,5,4,31
03/08/2021 ,2,19485,9011,8481,1743,5,4,30
03/08/2021 ,3,19458,9036,8455,1713,5,4,30
03/08/2021 ,4,19906,9356,8580,1711,5,4,30
03/08/2021 ,5,20739,9756,8948,1773,5,4,32
03/08/2021 ,6,22236,10461,9592,1913,5,4,37
03/08/2021 ,7,23595,11058,10213,2054,5,4,52
03/08/2021 ,8,24228,11316,10551,2098,5,4,38
03/08/2021 ,9,24238,11291,10647,2042,5,4,32
03/08/2021 ,10,23757,11107,10411,1985,5,4,29
03/08/2021 ,11,22719,10516,10095,1858,5,4,25
03/08/2021 ,12,22282,10300,10014,1719,5,4,24
03/08/2021 ,13,22233,10253,10047,1686,5,4,17
03/08/2021 ,14,22361,10294,10078,1742,5,4,16
03/08/2021 ,15,22582,10415,10059,1860,5,4,17
03/08/2021 ,16,23006,10558,10218,1979,5,4,23
03/08/2021 ,17,24143,11121,10586,2178,5,4,36
03/08/2021 ,18,26018,12055,11250,2448,5,4,50
03/08/2021 ,19,27407,12713,11837,2589,5,4,68
03/08/2021 ,20,26957,12521,11648,2523,5,4,56
03/08/2021 ,21,26125,12087,11349,2425,5,4,50
03/08/2021 ,22,24985,11509,10924,2290,5,4,45
03/08/2021 ,23,23429,10773,10292,2102,5,4,37
03/08/2021 ,24,22180,10203,9794,1923,5,4,34
03/09/2021 ,1,21563,9999,9439,1865,5,4,36
03/09/2021 ,2,21196,9977,9167,1791,5,4,34
03/09/2021 ,3,20908,9861,9030,1752,5,4,32
03/09/2021 ,4,21035,9929,9081,1757,5,4,32
03/09/2021 ,5,21790,10273,9409,1833,5,4,33
03/09/2021 ,6,23205,10912,10027,1985,5,4,41
03/09/2021 ,7,24411,11436,10598,2093,5,4,50
03/09/2021 ,8,24949,11811,10770,2089,5,4,41
03/09/2021 ,9,24770,11737,10767,1991,5,4,33
03/09/2021 ,10,23997,11415,10409,1901,5,4,30
03/09/2021 ,11,23133,11097,10044,1724,5,4,29
03/09/2021 ,12,22594,10742,9903,1686,5,4,29
03/09/2021 ,13,22556,10885,9775,1641,5,4,23
03/09/2021 ,14,22379,10846,9661,1620,5,4,25
03/09/2021 ,15,22756,11096,9728,1679,5,4,21
03/09/2021 ,16,22989,10989,9929,1813,5,4,26
03/09/2021 ,17,24432,11627,10467,2075,5,4,35
03/09/2021 ,18,26492,12563,11269,2391,5,4,47
03/09/2021 ,19,27920,13059,11980,2607,5,4,63
03/09/2021 ,20,27544,12836,11826,2609,5,4,55
03/09/2021 ,21,26631,12370,11554,2436,5,4,47
03/09/2021 ,22,25476,11767,11148,2292,5,4,44
03/09/2021 ,23,23861,11003,10488,2099,5,4,42
03/09/2021 ,24,22597,10455,9919,1951,5,4,37
03/10/2021 ,1,22052,10367,9525,1888,5,5,32
03/10/2021 ,2,21567,10172,9293,1828,5,5,31
03/10/2021 ,3,21510,10271,9185,1779,5,5,31
03/10/2021 ,4,21591,10371,9158,1784,5,5,32
03/10/2021 ,5,22324,10705,9484,1854,5,5,35
03/10/2021 ,6,23642,11259,10105,1991,5,5,41
03/10/2021 ,7,24709,11584,10668,2165,5,5,46
03/10/2021 ,8,25486,12001,10974,2222,5,5,44
03/10/2021 ,9,25417,12146,10870,2118,5,5,43
03/10/2021 ,10,24623,11771,10609,1964,5,5,41
03/10/2021 ,11,24027,11252,10657,1844,5,5,34
03/10/2021 ,12,23708,11175,10506,1757,5,5,33
03/10/2021 ,13,23716,11134,10517,1796,5,5,32
03/10/2021 ,14,23725,10997,10580,1877,5,5,31
03/10/2021 ,15,24050,11011,10749,2019,5,5,32
03/10/2021 ,16,24260,11037,10942,2007,5,5,35
03/10/2021 ,17,25148,11588,11102,2178,5,5,40
03/10/2021 ,18,26766,12363,11629,2490,5,5,51
03/10/2021 ,19,28074,13000,12155,2629,5,5,65
03/10/2021 ,20,27682,12838,11990,2568,5,5,57
03/10/2021 ,21,26824,12418,11659,2463,5,5,51
03/10/2021 ,22,25642,11834,11209,2316,5,5,46
03/10/2021 ,23,24098,11079,10607,2132,5,5,41
03/10/2021 ,24,22699,10422,10015,1987,5,5,37
03/11/2021 ,1,21735,10014,9549,1899,5,5,43
03/11/2021 ,2,21259,9781,9371,1833,5,5,41
03/11/2021 ,3,21004,9649,9281,1800,5,5,42
03/11/2021 ,4,21083,9689,9312,1806,5,5,40
03/11/2021 ,5,21841,10051,9627,1880,5,5,43
03/11/2021 ,6,23397,10778,10280,2043,5,5,46
03/11/2021 ,7,24894,11555,10863,2175,5,5,52
03/11/2021 ,8,25266,11756,11034,2177,5,5,43
03/11/2021 ,9,24888,11488,11055,2051,5,5,39
03/11/2021 ,10,23820,10869,10702,1962,5,5,35
03/11/2021 ,11,23133,10391,10631,1830,5,5,33
03/11/2021 ,12,22694,10129,10598,1690,5,5,32
03/11/2021 ,13,22225,9933,10453,1569,5,5,28
03/11/2021 ,14,21743,9635,10330,1510,5,5,29
03/11/2021 ,15,21648,9394,10377,1604,5,5,29
03/11/2021 ,16,22396,9734,10582,1810,5,5,31
03/11/2021 ,17,23844,10584,10913,2074,5,5,35
03/11/2021 ,18,26002,11702,11612,2409,5,5,48
03/11/2021 ,19,27600,12535,12167,2613,5,5,61
03/11/2021 ,20,27442,12496,12098,2561,5,5,56
03/11/2021 ,21,26776,12139,11886,2466,5,5,48
03/11/2021 ,22,25596,11585,11405,2325,5,5,47
03/11/2021 ,23,24037,10865,10749,2143,5,5,41
03/11/2021 ,24,22704,10268,10158,1997,5,5,39
03/12/2021 ,1,21885,9914,9763,1927,5,5,43
03/12/2021 ,2,21507,9827,9536,1865,5,5,39
03/12/2021 ,3,21371,9849,9416,1824,5,5,39
03/12/2021 ,4,21528,9939,9475,1828,5,5,39
03/12/2021 ,5,22326,10287,9842,1907,5,5,42
03/12/2021 ,6,23656,10813,10486,2060,5,5,45
03/12/2021 ,7,24717,11350,10886,2179,5,5,52
03/12/2021 ,8,24638,11350,10767,2222,5,5,41
03/12/2021 ,9,23586,10750,10540,2006,5,5,38
03/12/2021 ,10,22801,10213,10461,1840,5,5,34
03/12/2021 ,11,22038,9734,10269,1753,5,5,33
03/12/2021 ,12,21643,9366,10299,1705,5,5,31
03/12/2021 ,13,21532,9155,10439,1667,5,5,26
03/12/2021 ,14,21331,8998,10433,1629,5,5,25
03/12/2021 ,15,21494,8820,10673,1736,5,5,25
03/12/2021 ,16,22114,9060,10830,1957,5,5,29
03/12/2021 ,17,23427,9937,11081,2135,5,5,35
03/12/2021 ,18,25358,11056,11614,2407,5,5,46
03/12/2021 ,19,26737,11818,12046,2589,5,5,58
03/12/2021 ,20,26509,11787,11884,2554,5,5,51
03/12/2021 ,21,25861,11475,11661,2445,5,5,46
03/12/2021 ,22,24938,11072,11257,2329,5,5,44
03/12/2021 ,23,23618,10465,10703,2172,5,5,42
03/12/2021 ,24,22387,9917,10158,2037,5,5,38
03/13/2021 ,1,21500,9589,9690,1946,5,5,35
03/13/2021 ,2,20932,9398,9389,1867,5,5,33
03/13/2021 ,3,20814,9471,9245,1818,5,5,33
03/13/2021 ,4,20780,9511,9181,1804,5,5,33
03/13/2021 ,5,21020,9652,9232,1845,5,5,35
03/13/2021 ,6,21619,9957,9480,1883,5,5,38
03/13/2021 ,7,21950,10175,9549,1923,5,5,38
03/13/2021 ,8,21702,10038,9454,1921,5,5,32
03/13/2021 ,9,21161,9795,9211,1881,5,5,19
03/13/2021 ,10,20261,9339,8835,1831,5,5,9
03/13/2021 ,11,19043,8676,8396,1722,5,5,5
03/13/2021 ,12,18113,8113,8196,1556,5,5,1
03/13/2021 ,13,17501,7805,7992,1457,5,5,0
03/13/2021 ,14,17432,7747,8023,1420,5,5,0
03/13/2021 ,15,17936,8032,8160,1504,5,5,0
03/13/2021 ,16,19190,8695,8547,1703,5,5,0
03/13/2021 ,17,20993,9683,9145,1912,5,5,14
03/13/2021 ,18,23138,10668,9990,2220,5,5,40
03/13/2021 ,19,24918,11463,10775,2413,5,5,48
03/13/2021 ,20,24941,11490,10794,2388,5,5,44
03/13/2021 ,21,24414,11229,10603,2312,5,5,41
03/13/2021 ,22,23663,10850,10333,2210,5,5,40
03/13/2021 ,23,22601,10341,9925,2065,5,5,35
03/13/2021 ,24,21706,10022,9466,1946,5,5,34
03/14/2021 ,1,20981,9702,9127,1878,5,5,32
03/14/2021 ,2,20380,9441,8850,1813,5,5,31
03/14/2021 ,4,19980,9292,8649,1758,5,5,32
03/14/2021 ,5,19847,9281,8534,1745,5,5,33
03/14/2021 ,6,20102,9415,8626,1768,5,5,37
03/14/2021 ,7,20600,9670,8801,1827,5,5,40
03/14/2021 ,8,20798,9848,8782,1867,5,5,37
03/14/2021 ,9,20616,9880,8612,1840,5,5,30
03/14/2021 ,10,20405,9713,8597,1829,5,5,24
03/14/2021 ,11,20027,9338,8608,1829,5,5,13
03/14/2021 ,12,19590,9046,8506,1794,5,5,23
03/14/2021 ,13,19433,9093,8467,1636,5,5,17
03/14/2021 ,14,19023,9226,8083,1477,5,5,15
03/14/2021 ,15,18927,9451,7930,1312,5,5,13
03/14/2021 ,16,19604,9793,8183,1392,5,5,18
03/14/2021 ,17,20613,10143,8638,1590,5,5,18
03/14/2021 ,18,22091,10579,9325,1938,5,5,31
03/14/2021 ,19,23931,11217,10215,2241,5,5,47
03/14/2021 ,20,25018,11649,10720,2385,5,5,56
03/14/2021 ,21,24745,11556,10594,2335,5,5,46
03/14/2021 ,22,23910,11106,10319,2228,5,5,41
03/14/2021 ,23,22641,10502,9810,2074,5,5,38
03/14/2021 ,24,21437,9913,9339,1932,5,5,35
03/15/2021 ,1,20596,9505,8996,1844,5,5,30
03/15/2021 ,2,19989,9247,8719,1771,5,5,30
03/15/2021 ,3,19710,9139,8586,1731,5,5,29
03/15/2021 ,4,19793,9205,8605,1725,5,5,30
03/15/2021 ,5,20503,9546,8906,1787,5,5,31
03/15/2021 ,6,21902,10196,9522,1914,5,5,39
03/15/2021 ,7,23890,11129,10376,2108,5,5,45
03/15/2021 ,8,25202,11866,10836,2222,5,5,53
03/15/2021 ,9,25362,11931,10898,2266,5,5,40
03/15/2021 ,10,25774,11708,11446,2361,5,5,38
03/15/2021 ,11,25344,11337,11366,2387,5,5,35
03/15/2021 ,12,24684,10850,11148,2427,5,5,31
03/15/2021 ,13,23989,10592,10701,2438,5,5,28
03/15/2021 ,14,23616,10586,10451,2320,5,5,26
03/15/2021 ,15,23134,10450,10263,2160,5,5,22
03/15/2021 ,16,22936,10248,10309,2112,5,5,22
03/15/2021 ,17,23217,10337,10533,2077,5,5,20
03/15/2021 ,18,24321,10884,10889,2271,5,5,32
03/15/2021 ,19,26117,11880,11438,2516,5,5,46
03/15/2021 ,20,27613,12550,12109,2668,5,5,65
03/15/2021 ,21,27481,12494,12101,2601,5,5,52
03/15/2021 ,22,26447,11994,11702,2470,5,5,46
03/15/2021 ,23,24854,11269,11003,2302,5,5,40
03/15/2021 ,24,23440,10684,10346,2133,5,5,38
03/16/2021 ,1,22542,10467,9808,1993,5,5,33
03/16/2021 ,2,21869,10192,9493,1909,5,5,30
03/16/2021 ,3,21550,10077,9336,1860,5,5,29
03/16/2021 ,4,21715,10163,9416,1855,5,5,30
03/16/2021 ,5,22491,10555,9728,1922,5,5,33
03/16/2021 ,6,24098,11284,10440,2079,5,5,43
03/16/2021 ,7,26177,12216,11354,2302,5,5,54
03/16/2021 ,8,27023,12579,11739,2400,5,5,56
03/16/2021 ,9,26199,12065,11538,2311,5,5,40
03/16/2021 ,10,24484,11069,11061,2107,5,5,29
03/16/2021 ,11,22763,10228,10466,1848,5,5,26
03/16/2021 ,12,21605,9667,9992,1737,5,5,23
03/16/2021 ,13,21020,9453,9714,1642,5,5,21
03/16/2021 ,14,20577,9236,9511,1601,5,5,17
03/16/2021 ,15,20491,9392,9290,1580,5,5,10
03/16/2021 ,16,20906,9667,9323,1676,5,5,16
03/16/2021 ,17,21391,9764,9599,1785,5,5,14
